a,1. primeira letra do alfabeto,2. um; uma
aneuploidy,aneuploidia
aneurism,aneurisma
aneurysm,aneurisma
anew,de novo; novamente; outra vez
angel,anjo
angelic,angelical; angélico
angelica,angélica
angelical,angelical
angelically,angelicalmente; de forma angelical
angelus,ângelus
angina,angina
angina pectoris,angina pectoris; angina do peito
angiogenesis,angiogênese
angiogenic,angiogênico
angiographic,angiográfico
angiography,angiografia
angioma,angioma
angioplasty,angioplastia
angiosperm,angiosperma
angle,1. ângulo; canto,2. anglo
anglicism,anglicismo
angry,zangado
anguish,aflição; angústia; ânsia; transe
angular,angular
angularity,angularidade
angularly,angularmente
angulate,angulado
angulation,angulação
anicteric,anictérico
aniline,anilina
animal,animal; bicho
animate,animar; dar ação
animater,animador
animation,animação
animosity,animosidade
anion,ânion
anionic,aniônico
anise,1. anis,2. semente do anis
ankle,artelho; maléolo; tornozelo
ankylosis,anquilose
annex,anexar; incorporar a
annexation,anexação
annihilate,aniquilar
annihilation,aniquilação
annihilator,aniquilador
anniversary,aniversário
annotate,1. fazer notas ou comentários,2. comentar
annotation,apontamento; nota
announce,anunciar; noticiar; notificar
announcement,anúncio; aviso
announcer,anunciante
annoy,1. irritar,2. afligir; magoar; molestar
annoyance,aborrecimento; contrariedade
annoying,chato; irritante; aborrecedor
annual,anual
annually,anualmente
annuity,anuidade
annul,anular; declararsemefeito; revogar
annular,anular
annunciate,anunciar
anode,anódio; ânodo
anoint,lambuzar; rebocar; ungir; untar
anomalous,anômalo
anomalously,anonimamente
anomaly,anomalia
anonymity,anonimato
anonymous,anônimo; sem nome
anonymous writer,anônimo
anonymously,1. anonimamente,2. de forma anônima
anorexia,anorexia
another,um outro
another man,um outro homem; outrem
anovular,anovular; sem ovo
anovulatory,anovulatório
answer,1. corresponder; responder,2. resposta
answerability,questionabilidade; refutabilidade
answerable,questionável; refutável
answerably,questionavelmente; de forma questionável; refutávelmente; de forma refutável
ant,formiga
antagonism,antagonismo
antagonist,antagonista
antagonistic,antagonista
antagonize,antagonizar
antecedent,avanço; primeiro plano
antechamber,antecâmara
antedate,antedatar
antediluvian,antediluviano
antelope,antílope
antenna,antena
antennae,antena
anteriorly,anteriormente
anthem,hino
anthological,antológico
anthology,antologia; crestomatia; florilégio; selecta
anthracite,antracite
anthrax,antrax
anthropocentric,antropocêntrico
anthropocentrism,antropocentrismo
anthropologist,antropólogo
anthropology,antropologia
anthropometric,antropométrico
anthropometry,antropometria
anthropomorphic,antropomórfico
anthropomorphism,antropomorfismo
anthropophagy,antropofagia
antibiotic,antibiótico
antibody,anticorpo
anticipate,antecipar
anticipation,antecipação
anticoagulant,anticoagulante
anticoagulation,anticoagulação
anticommunism,anticomunismo
anticompetitive,anticompetitivo
antidote,antidoto; contraveneno
antifungal,antifungico
antigen,aloantígeno
antigenic,antigênico
antimicrobial,antimicrobiano
antimoniate,antimoniato
antimony,antimônio
antioxidant,antioxidante
antipathy,antipatia
antipode,antípoda
antiquarian,antiquário
antiquary,antiquário
antique,antigo; velho; vetusto
antique dealer,antiquário
antiquity,antigüidade
antiretroviral,antiretroviral
antiseptic,1. antisséptico,2. anti-séptico
antithesis,1. antagonismo,2. antítese
antithrombin,antitrombina
antitussive,antitussígeno
antiviral,antiviral
anus,ânus
anvil,bigorna
anxiety,ansiedade
anxious,ansioso; inquieto
anxiously,ansiosamente
any,1. qualquer,2. alguém; algum; uma pessoa,3. alguns; certo número de; vários,4. quem quer que seja; seja lá quem for
anybody,alguém; algum; uma pessoa
anymore,daqui para frente
anyone,alguém; qualquer um; qualquer pessoa
anything,1. algo; alguma coisa,2. qualquer coisa
anytime,qualquer hora
anyway,de qualquer jeito; de qualquer modo; de qualquer forma
anywhere,algures; qualquer lugar
aorta,aorta
aortic,aórtico
apache,apache; bigorrilha; vadio
apart,1. avulso; especial; isolado; particular; peculiar; reservado,2. a parte; em separado
apart from,1. excepcionalmente,2. além de; com exclusão de; exceto de; fora
apartment,apartamento; aposentos
apathetic,apático; indolente
apathy,apatia; indolência; langor
ape,ágape
aperture,abertura; boca; bocal; fenda; fresta; orificio; vão
apex,ápice
aphasia,afasia
aphorism,aforismo; prolóquio
aphrodisiac,afrodisíaco
aphrodite,hermafrodita
apiary,colmeal
apiculture,apicultura
apiculturist,apicultor
aplomb,altivez; aprumo; desembaraço; pose
apnea,apnéia
apneic,apnéico
apocalyptic,apocalíptico; difícil de compreender; relativo ao Apocalipse
apocalyptical,apocalíptico
apocalyptically,apocalipticamente; de forma apocalíptica
apocryphal,apócrifo; falso; nãoautêntico
apolipoprotein,apolipoproteína
apolitical,apolítico
apolitically,apoliticamente; de forma apolítica
apologize,desculpar
apology,1. apologia,2. desculpa; excusa
aponeurosis,aponeurose
apoplectic fit,apoplexia
apoplexy,apoplexia
apoptosis,apoptose
apostate,apóstata
apostatize,apostatar
apostle,apóstolo
apostleship,dignidade e função de apóstolo
apostolate,dignidade e função de apóstolo
apostolic,apostolar
apostrophe,apóstrofe
apotheosis,apoteose
appal,atordoar; bestificar; desconcertar
apparatus,aparelho; máquina
apparent,aparente
apparently,1. evidentemente,2. aparentemente
apparition,aparição
appeal,1. apelação; apelo,2. enfileiramento periódico de soldatos para controle,3. agravar; apelar; recorrer
appeal to,apelar; chamar; invocar
appear,1. aparecer; publicar-se; sair à luz; vir a lume,2. representar; ter aparência de; ter aspecto de,3. mostrar-se; parecer
appear to be,mostrar-se; parecer; teraparênciade
appearance,1. aparicão; visão,2. aparência; aspecto; semblante,3. exterioridade
appellation,nome
append,anexar
appendectomy,apendicectomia
appendicitis,apendicite
appendix,apêndice
appetite,apetite; desejo; desfastio; gana
appetizing,aperitivo; apetitoso
applaud,1. aclamar; ovacionar,2. aplaudir; aprovar; bater palmas; louvar
applause,aplauso
apple,maçã
applicability,aplicabilidade
applicable,aplicável
applicant,pretendente
application,aplicação
applied,aplicado
apply,aplicar; por em prática
appointment,rendez-vous
appointment book,agenda; canhenho; memento; ritual
apportion,partilhar
appraisal,avaliação
appraise,ajuizar; avaliar; orçar; taxar
appraisement,avaliação
appreciable,apreciável
appreciate,1. apreciar; dar merecimento a,2. estimar; gostar de; prezar
appreciated,apreciado
appreciation,apreciação
apprehension,apreensão
apprehensive,apreensivo
apprentice,aprendiz
apprenticeship,aprendizado
approach,1. enfoque,2. abordagem; aproximação,3. aproximar-se; dirigir-se
approachable,acessível; alcançável; abordável
appropriate,adequado; apropriado; conveniente
appropriately,apropriadamente; adequadamente
appropriation,apropriação
approvable,aprovável; capaz de ser aprovado; que pode ser aprovado
approval,1. aclamação; ovação,2. aplauso,3. aprovação
approve,aplaudir; aprovar; assentir; deferir
approximate,aproximar
approximately,aproximadamente
approximation,aproximação
apricot,abricó; abricoque; abricote; albricoque; damasco
apron,avental
apsis,ábside
aptitude,talento
aptly,acertadamente; apropriadamente
aquamarine,água-marinha
aquarium,aquário
aquatic,aquático; aquoso
aqueduct,aqueduto
aquittal,absolvição
arabesque,arabesco
arabia,Bessarábia
aramaic,1. aramaico
araucaria,araucária; pinheiro brasileiro
arbiter,1. árbitro,2. arbitrariedade; arbítrio
arbitrary,arbitrário; discrionário
arbitration,arbitragem; arbítrio
arbitrator,1. árbitro,2. arbitrariedade; arbítrio
arboreal,arbóreo
arbutus,medronheiro
arbutus fruit,medrono
arc,arco
arcane,oculto; secreto
arch,arco; arcada; abóbada
archaeological,arqueológico
archaeologically,arqueologicamente; de forma arqueológica
archaeologist,arqueólogo
archaeology,arqueologia
archaic,arcaico
archangel,arcanjo
archbishop,arcebispo
archduke,arquiduque; grão-duque
archeological,arqueológico
archeologically,arqueologicamente; de forma arqueológica
archeologist,arqueólogo
archeology,arqueologia
archer,arqueiro
archetype,arquétipo
archipelago,arquipélago
architect,arquiteto
architectonic,arquitetônico
architecture,arquitetura
archive,arquivo compactado; arquivo comprimido
arctic,antárctico; do pólo sul
ardent,ardente
are,are
area,área
arena,arena; liça
ares,Antares
argentum,prata; argento
argon,argônio
arguable,discutível
arguably,possivelmente
argue,discutir; argumentar
argument,1. argumento,2. argumentação,3. argumentar
argumentation,argumentação
aria,araucária; pinheiro brasileiro
arise,1. estabelecer-se; produzir-se,2. levantar-se,3. nascer; vir à luz
aristocracy,aristocracia
aristocrat,aristocrata
aristocratic,aristocrático
arithmetic,aritmética
arithmetical,aritmético
arithmetically,aritmeticamente; de forma aritmética
ark,arca
arm,1. alarmar; dar alarme,2. alarme,3. éctima,4. atordoar; bestificar; desconcertar,5. consternação; estupefação,6. horror; terror; pavor,7. amedrontar,8. despertador
armadillo,armadílio; tatu
armature,armadura; armação
armchair,poltrona; cadeira de braços
armor,armadura
armour,couraça
armoury,arsenal
armpit,axila; sovaco
army,exército
arnica,arnica
aroma,aroma; fragrância; odor
aromatic,aromática; fragrante
around,1. cerca de; por volta de,2. em redor de; em torno de; em volta de
arouse,acordar; despertar
arrack,araca
arrange,1. arranjar; arrumar; dispor; ordenar; preparar
arrangement,arranjo; disposição
array,1. arranjo; ordem,2. arrumar; ordenar
arrest,1. prisão,2. apresar; apreender; capturar; prender
arrested person,preso
arrhythmia,arritmia
arrhythmic,arrítmico
arrival,chegada
arrive,aportar; chegar
arrogance,arrogância; impertinência
arrogancy,arrogância
arrogant,altivo; arrogante; impertinente; soberbo; ufano
arrogantly,arrogantemente; de forma arrogante
arrow,flecha; seta
arrowroot,araruta
arse,ânus
arsenal,arsenal
arsenic,arsênico; arsênico-branco; mata-ratos
art,1. avulso; especial; isolado; particular; peculiar; reservado,2. a parte; em separado
artefact,artefato
arterial,arterial
arteriography,arteriografia
arteriole,arteríola
arteriosclerosis,arteriosclerose
arteriovenous,arteriovenoso
artery,artéria
artesian,artesiano
arthralgia,artralgia
arthritis,artrite
arthrodesis,artrodese
arthromyalgia,artromialgia
arthropathy,artropatia
arthroscope,artroscópio
arthroscopic,artroscópico
arthroscopy,artroscopia
artichoke,alcachofra; alcachofra hortense
article,artigo
articulate,articular
articulation,articulação
artifact,artefato
artificial,artificial
artificial inteligence,inteligência artificial
artificial intelligence,inteligência artificial
artificially,artificialmente
artillery,artilharia
artilleryman,artilheiro
artist,artista
artistic,artístico
arum,arão; árum
as,infelizmente; lamentavelmente
as a gift,como um presente; grátis
as a matter of fact,de fato; efetivamente
as a whole,em suma; na sua generalidade; numa palavra
as for the rest,aliás; além disso
as if,como que; como se
as is being said,o chamado
as one pleases,a seu bel-prazer; à sua vontade
as though,como que; como se
as you wish,à sua vontade; à vontade
asafoetida,assa-fétida
asbestos,asbesto
ascend,1. levantar-se,2. altear; elevar-se; subir,3. ascender
ascendancy,ascendência
ascertain,achar; constatar; reconhecer; verificar
ascertainable,constatável; verificável; averiguável
ascertainment,constatação; verificação; averiguação
ascorbic acid,ácido ascórbico; vitamina C; ácido ascorbático
aseptic,asséptico
asexual,assexual
ash,1. cinza,2. freixo
ashtray,cinzeiro
asia,anaplasia
aside,1. a parte,2. à parte; de lado
ask,1. indagar; interrogar; inquerir; perguntar; questionar,2. pedir
ask for,pedir
ask forgiveness,por gentileza pedir desculpas de alguém
askew,torto
asleep,dormindo
asparagus,aspárago; aspargo; espargo
aspartate,aspartato
aspect,aparência; aspecto; semblante
aspen,choupo tremedor; faia preta
asphalt,1. asfalto; betume,2. asfaltar; cobrir com asfalto
asphaltum,1. asfalto; betume,2. asfaltar; cobrir com asfalto
asphodel,asfódelo; gamão
asphyxia,asfixia
aspidistra,aspidistra
aspirant,pretendente
aspirate,aspirado
aspiration,aspiração; pretensão
aspire,aspirar; desejarvivamente; pretender
aspire to,aspirar; desejarvivamente; pretender
aspirin,aspirina
ass,acumular; amontoar; empilhar; juntar
assail,atacar; agredir
assailant,agressor; assaltante; atacante
assassin,assassino
assassinate,assassinar
assassination,assassinato
assassinator,assassino
assault,1. abordar; acometer; agredir; assaltar; atacar,2. atentar; cometer um atentado; infringir; ultrajar; violar,3. atentado,4. correr no alcancede alguém para atacar
assaulter,assaltante
assemblage,reunião
assemble,1. reunir-se,2. montar; juntar
assembler,programa de tradução
assembly,1. acumulação; amontoamento,2. assembléia
assent,1. dizer sim; responder que sim,2. sim
assert,afiançar; assegurar; asseverar; certificar; garantir; sustenar
assertion,afirmacão; asserção; garantia
asset,aquisição
assets,activo; vozactiva
assiduity,assiduidade
assiduous,assíduo
assign,1. consignar; designar; empenhar verba; intimar,2. cometer; confiar
assign a number,numerar
assigned job,carga; empreitada; tarefa
assignment,tarefa
assimilate,assimilar
assimilation,assimilação
assist,1. ajudar; assistir,2. auxiliar; socorrer
assistance,assistência
assistant,assistente; adjunto; auxiliar
associate,unir-se; reunir-se; associar-se
associated,associado
association,associação; companhia; grêmio; parceria; sociedade
associative,associativo
assortment,sortimento
assume,assumir
assumingness,arrogância; impertinência
assumption,suposição; hipótese
assurance,garantia; segurança
assure,afirmar; assegurar; confirmar
astatine,astatínio
aster,áster; astropólio
asterisk,asterisco
asteroid,asteróide
asthma,asma
asthmatic,asmático
asthmatic patient,paciente asmático
astonish,adorar; admirar
astonishing,surpreendente
astound,adorar; admirar
astringent,adstringente
astrologer,astrólogo
astrological,astrológico
astrology,astrologia
astronaut,astronauta
astronomer,astrônomo
astronomic,astronômico
astronomical,astronômico
astronomy,astronomia
astute,sagaz; astuto
asylum,albergue; asilo; guarida
asymmetric,assimétrico
asymmetrical,assimétrico
asymmetry,assimetria
asymptomatic,assintomático
asymptomatically,assintomaticamente
asynchronous,assíncrono
at,gato angorá
at all,1. quer que,2. totalmente
at an ungodly hour,às altas horas da madrugada
at home,em casa
at last,enfim; finalmente; por fim
at least,ao menos; pelo menos; sequer
at most,no máximo
at once,diretamente; imediatamente; sem delonga
at present,no presente; agora
at some time,um dia; uma vez; outrora
at that place,acolá; aí; além; ali
at the back,junto ao dorso
at the expense of,à custa de
at the right time,a propósito; a tempo
at the same time,ao mesmo tempo
at this moment,neste momento
at will,à sua vontade; à vontade
atavism,atavismo
ataxia,ataxia
atelectasis,atelectasia
atelier,atelier
atheism,ateísmo
atheist,ateísta; ateu
atherogenesis,aterogênese
